post_id,post_slug,unix_time,date_time,post_caption,hashtags,topic_tags,is_video,is_ad,post_likes,geo_tag,geo_slug,owner_id,owner_verified,owner_privacy,owner_unpublished,owner_total_posts,owner_total_followers
2418641087148450706,CGQvUEWpeOS,1602544605,2020-10-12 23:16:45,"From the famous lone tree at Jurong Lake Gardens to an encounter with otters and an unexpectedly difficult detour, here's how the first day of CNA journos Matthew Mohan and Gaya Chandramohan's journey around Singapore on foot went. 

Check out our IG Stories for regular updates!

#SingaporeOnFoot #Singapore #travel #walking #Singapoliday #SingapoRediscovers","['#SingaporeOnFoot', '#Singapore', '#travel', '#walking', '#Singapoliday', '#SingapoRediscovers']",,True,False,1149,,,207567201,True,False,False,5513,354009
2413983751985264962,CGAMW6-pXlC,1601989309,2020-10-06 13:01:49,"Now that's what I call pool view goals! 😍🏙️🌴 #SeteMilKmEmSingapura #MandarinOrientalSingapore ⠀

📸 Shot with the help of @blondiewanderlust 👯‍♀️
⠀
🇧🇷 E a vista da piscina do @mo_singapore? 😱 A vista do outro lado da piscina também é linda (ainda mais durante o pôr do sol como postei há uns dias), mas não dá pra competir com essa vibe cartão postal do Marina Bay Sands pertinho 😍🏙️🌴⠀","['#SeteMilKmEmSingapura', '#MandarinOrientalSingapore']","['sky', 'pool', 'swimming', 'outdoor.']",False,False,208,"Mandarin Oriental, Singapore",mandarin-oriental-singapore,195172119,False,False,False,2230,5889
2424075578398607470,CGkC-UvJghu,1603192349,2020-10-20 11:12:29,"Dinner is served! 🍽️🌿
Swing by @thepaddockbistro for a delicious date night or family outing and try our flavourful Beef Hor Fun. 🤤
Serving you Singapore's tastiest treats from 8am - 10pm daily, open to non-members Monday - Friday. ✨

#SingaporePoloClub #ThePaddockBistro","['#SingaporePoloClub', '#ThePaddockBistro']",['Photo by Singapore Polo Club in Singapore Polo Club (Official) with @thepaddockbistro.'],False,False,53,Singapore Polo Club (Official),singapore-polo-club-official,362663486,False,False,False,1040,3817
2416828197347694881,CGKTHDKDpkh,1602328394,2020-10-10 11:13:14,"Fort Canning Park

#fortcanningpark #discoversingapore #sgunited🇸🇬 #weekend #earlymorningwalk #photoofday #nparks #spcrediscovers #singaporeinsiders #lotus #sgphotocommunity #sg #banana #weekendmood #photographylovers #sgunited #discoversingapore #cloudyday #ig_sg #ig_singapore #captures_flowers ##getawayweekend #shotoftheday #yourshotphotographer #singaporediscovers #morningview #whatissingapore #outofhome #outofoffice #freeday 
@stb_sg @sg_photocommunity","['#fortcanningpark', '#discoversingapore', '#sgunited', '#weekend', '#earlymorningwalk', '#photoofday', '#nparks', '#spcrediscovers', '#singaporeinsiders', '#lotus', '#sgphotocommunity', '#sg', '#banana', '#weekendmood', '#photographylovers', '#sgunited', '#discoversingapore', '#cloudyday', '#ig_sg', '#ig_singapore', '#captures_flowers', '#getawayweekend', '#shotoftheday', '#yourshotphotographer', '#singaporediscovers', '#morningview', '#whatissingapore', '#outofhome', '#outofoffice', '#freeday']",,False,False,25,Fort Canning Park Singapore,fort-canning-park-singapore,19601262,False,False,False,79,151
2414507795608247129,CGCDgwopBtZ,1602051780,2020-10-07 06:23:00,"Koi fishes under Art Science Museum, Sands. #marinabaysands #singapore🇸🇬 #togetherastrongersingapore #singaporetravel #singaporediscovers #visitsingapore #exploresingapore #igtravel #igdaily #ig_captures #nikon #nikonphotography #travelblogger #yolo #followme","['#marinabaysands', '#singapore', '#togetherastrongersingapore', '#singaporetravel', '#singaporediscovers', '#visitsingapore', '#exploresingapore', '#igtravel', '#igdaily', '#ig_captures', '#nikon', '#nikonphotography', '#travelblogger', '#yolo', '#followme']","['night', 'sky', 'outdoor', 'water.']",False,False,35,,,1586172917,False,False,False,574,769
2413757359971896697,CF_Y4e_HA15,1601962321,2020-10-06 05:32:01,"A flower stand next to Kwan Im Thong Hood Cho Temple (四马路观音庙)
.
.
#KwanImThongHoodChoTemple #四马路观音庙 #singapore #visitsingapore #exploresingapore #discoversingapore #SingapoRediscovers #thisissingapore #sgunited #igsg #culture #streetscene #urbanandstreet","['#KwanImThongHoodChoTemple', '#四马路观音庙', '#singapore', '#visitsingapore', '#exploresingapore', '#discoversingapore', '#SingapoRediscovers', '#thisissingapore', '#sgunited', '#igsg', '#culture', '#streetscene', '#urbanandstreet']","['plant', 'flower', 'outdoor.']",False,False,10,Waterloo Street,waterloo-street,264679584,False,False,False,1022,216
2421209390710122129,CGZ3RzcHeaR,1602850673,2020-10-16 12:17:53,"Master the basics of iphone photography to create professional looking photos. 

This 1.5 hours workshop will help you to get there.

Workshop session: 
10 am - 11.30 am or
6.30 pm - 8pm (iPhone night photography)

Fee - $60 per person

Sign up through Link In Bio or email info@carolinepang.com

#singaporephotographyworkshops
#singaporephototours 
#singaporenightphotographyworkshop 
#iphonephotographyworkshop
#iphonenightphotography
#shotoniphone
#applesg
#iphonephoto
#singaporenight
#iphonephotography 
#igphotos
#igphotography 
#igiphone
#photography_ig
#sgphotography 
#sgevents 
#sgig
#sgexpat 
#nightscape
#lowlight 
#nightphotograpy 
#phototour
#chinatownsingapore 
#letsexploresg 
#exploresingapore
#discoversingapore
#singaporediscovers 
#singapore 
#travelphotography 
#photographyworkshop","['#singaporephotographyworkshops', '#singaporephototours', '#singaporenightphotographyworkshop', '#iphonephotographyworkshop', '#iphonenightphotography', '#shotoniphone', '#applesg', '#iphonephoto', '#singaporenight', '#iphonephotography', '#igphotos', '#igphotography', '#igiphone', '#photography_ig', '#sgphotography', '#sgevents', '#sgig', '#sgexpat', '#nightscape', '#lowlight', '#nightphotograpy', '#phototour', '#chinatownsingapore', '#letsexploresg', '#exploresingapore', '#discoversingapore', '#singaporediscovers', '#singapore', '#travelphotography', '#photographyworkshop']","['outdoor', ""text that says 'MASTER THE BASICS OF IPHONE PHOTOGRAPHY 1.5 HOURS $60 PER PERSON মল 謝O新'.""]",False,False,9,Singapore,singapore,10242033541,False,False,False,1055,331
2412570263450224721,CF7K99MnwhR,1601820808,2020-10-04 14:13:28,"SingapoRediscovers:  Exploring Sago Lane / Sago Street, in Chinatown

Sago Lane (and Sago Street) gets its name from the many sago factories in the area in mid-1800s Singapore. However, Sago Lane is more famous (or infamous) for another reason - its death houses.

In the past when most Chinese immigrants lived in Chinatown area, the terminally ill would go to a death house where they literally awaited their fate – death.

Now the street has just been revitalised with new arch Chinatown signs and Chinese orientated shelters. 

Of course the main attraction is still the Buddha Tooth Relic Temple. Even if you are not there to pray, the lanterns or lighting (during some festive periods) are an attraction itself.

Given the most depressing covid period, any nice temple or street lighting certainly cheers us up and gives us hope. 🙏

▪
▪
▪
▪
▪

#orientphotocontest2020 
#RediscoverSG🇸🇬
#instasgsundayappreciation
#SGIGrediscovers
#SGIG
#SPCrediscovers
#sgphotocommunity
#SingapoRediscovers
#jj_forum_3108
#nikonsg
#nikonasia
#letsexploresg 
 #kilogrammerz 
#iluvsg 
 #thisissingapore
#tedssingapore
#singaporeforeveryone
#singaporetimes
#passionmadepossible
#rustlord_unity 
#raw_street #mcl_streets 
#scattostreet
 #chotofugram
#city_features","['#orientphotocontest2020', '#RediscoverSG', '#instasgsundayappreciation', '#SGIGrediscovers', '#SGIG', '#SPCrediscovers', '#sgphotocommunity', '#SingapoRediscovers', '#jj_forum_3108', '#nikonsg', '#nikonasia', '#letsexploresg', '#kilogrammerz', '#iluvsg', '#thisissingapore', '#tedssingapore', '#singaporeforeveryone', '#singaporetimes', '#passionmadepossible', '#rustlord_unity', '#raw_street', '#mcl_streets', '#scattostreet', '#chotofugram', '#city_features']",,False,False,396,Singapore,singapore,3029810293,False,False,False,1117,3275
2414727441803981484,CGC1dCGHTKs,1602077964,2020-10-07 13:39:24,"Flowers of paradise located in the midst of Singapore! Since we can’t travel then we will bring “japan” to Singapore! 

Model : @yoyo919.tw 
Gown : @style_lease 

Special thanks to @yongyichuaaa & @artemiiz for the help!

*Disclaimer * : The flowers isn’t that much, @artemiiz helped with cloning more flowers at the side to make more rows of flowers for this image 👍🏻

#visitsingapore #singaporediscovers #新加坡 #explorer #earthfocus #yk5k  #wonderfulplace #travellerlife #agameof10k #streetframe #creatorgrams #urbanrising #createcommune #milliondollarvisuals #savageframes  #inspirationcultmag #mkexplore #imaginatones #discoverglobe #exploreverything #aesthetictones #femmetravel #singaporeworld #beautifuldestinations #girlswhotravel","['#visitsingapore', '#singaporediscovers', '#新加坡', '#explorer', '#earthfocus', '#yk5k', '#wonderfulplace', '#travellerlife', '#agameof10k', '#streetframe', '#creatorgrams', '#urbanrising', '#createcommune', '#milliondollarvisuals', '#savageframes', '#inspirationcultmag', '#mkexplore', '#imaginatones', '#discoverglobe', '#exploreverything', '#aesthetictones', '#femmetravel', '#singaporeworld', '#beautifuldestinations', '#girlswhotravel']",,False,False,674,Singapore,singapore,14063433,False,False,False,2383,82148
2420172258574872922,CGWLdi3nDFa,1602727037,2020-10-15 01:57:17,Who would have known that the underside of an escalator could look this dynamic 👽,[],,False,False,194,Marina One Residences,marina-one-residences,521600996,False,False,False,302,2590
2415852155595195173,CGG1LxcHQMl,1602212040,2020-10-09 02:54:00,"Perfumeworkshop.com Bridal Shower party for your best friend
#perfumeworkshop #bridalshower #bridalshowersingapore #hensnight #scentcrafting  #singaporediscovers #singaporediscover #hensnightideas","['#perfumeworkshop', '#bridalshower', '#bridalshowersingapore', '#hensnight', '#scentcrafting', '#singaporediscovers', '#singaporediscover', '#hensnightideas']","[""text that says 'Perfume Workshop'.""]",False,False,0,Singapore,singapore,1974904759,False,False,False,160,470
2419448719239122353,CGTm8qWhY2x,1602640784,2020-10-14 01:59:44,Back to River Safari after 4 yrs! #singaporediscovers #weekend #familytime #exploresg #newnormal #maskon,"['#singaporediscovers', '#weekend', '#familytime', '#exploresg', '#newnormal', '#maskon']",,False,False,14,"River Safari, Singapore",river-safari-singapore,1444247819,False,False,False,174,171
2416746374805775888,CGKAgX-guYQ,1602318648,2020-10-10 08:30:48,"Happy weekend everyone! Craving for some drinks tonight? I got you covered. On my blog, you'll find Singapore's best rooftop bars. Follow the link in my bio to find out where I usually get my Spritz fix.⁠ 🍹⁠
⁠
Ich wünsche allen ein schönes Wochenende! Schaut mal auf meinem Blog vorbei. Dort findet ihr meine Auswahl der besten Rooftop Bars in Singapur. Den Link findet ihr wie immer in der Bio. ⁠🥃⁠
⁠
#bestbarssingapore #singaporebars ⁠#singaporeinsiders⁠
⁠
⁠
⁠","['#bestbarssingapore', '#singaporebars', '#singaporeinsiders']","['Photo by Verena | Expat & Travel Blog in Panamericana SG with @visit_singapore', '@singaporeinsiders', '@singaporeforeveryone', '@sg_photocommunity', '@panamericanasg', '@singaporeworld', '@singaporetravelvibes', '@girlstraveler', '', '@stb_sg.']",False,False,48,Panamericana SG,panamericana-sg,34593915984,False,False,False,56,722
2423757267768647277,CGi6mS3Hx5t,1603154410,2020-10-20 00:40:10,"Singapore Memories
#singaporegift #singaporememories #orchidscent #orchidperfume #corporategift #overseasfriend #singaporegirl #singaporesouvenir #SingapoRediscovers #discoversingapore #orchardroad #singaporeshopping #singaporegirl #singapore #vanda #orchid #orchidperfume #orchidscent","['#singaporegift', '#singaporememories', '#orchidscent', '#orchidperfume', '#corporategift', '#overseasfriend', '#singaporegirl', '#singaporesouvenir', '#SingapoRediscovers', '#discoversingapore', '#orchardroad', '#singaporeshopping', '#singaporegirl', '#singapore', '#vanda', '#orchid', '#orchidperfume', '#orchidscent']","[""text that says 'Singapore Memories'.""]",False,False,3,Singapore,singapore,4373871144,False,False,False,97,182
