post_id,post_slug,unix_time,date_time,post_caption,hashtags,topic_tags,is_video,is_ad,post_likes,geo_tag,geo_slug,owner_id,owner_verified,owner_privacy,owner_unpublished,owner_total_posts,owner_total_followers
2393417400442745353,CE3IHHgoPIJ,1599537619,2020-09-08 04:00:19,"💋 Our spacious rooms and suites await! 

More travelers are embracing staycations and discovering destinations closer to home. Find your home not so far from home with #VacayWithAStaycay and make the most of your vacation days at #MarriottBonvoy hotels in Singapore. 

Learn more: bit.ly/WSG_Offer_ForTwo

📷: The fabulous @oneoceanaway_ 😘","['#VacayWithAStaycay', '#MarriottBonvoy']","['1 person', 'indoor.']",False,False,113,W Singapore - Sentosa Cove,w-singapore-sentosa-cove,184337922,True,False,False,3064,30579
2365377013409072692,CDTgdyEH0Y0,1596194935,2020-07-31 11:28:55,"Celebrate #singaporenationalday by learning to paint some beautiful orchids! Sign up via Eventbrite (link in bio) !
#watercolorpaintingclass #sgig #sgworkshops #singapoliday","['#singaporenationalday', '#watercolorpaintingclass', '#sgig', '#sgworkshops', '#singapoliday']","['00 PM Singapore St', ""ard Time Singapore Time $80'.""]",False,False,5,Cozy Up with Craft,cozy-up-with-craft,25474083342,False,False,False,81,222
2369611736840946135,CDijVHmAEHX,1596699753,2020-08-06 07:42:33,"New restaurant alert 🤩
Have a taste of this delicious Mala Grilled Fish (my favorite was the Green Pepper flavored one) in @tanyu_sg's newest branch @ Bugis Junction 🐟",[],,False,False,178,Bugis Junction x Bugis+,bugis-junction-x-bugis,52341530,False,False,False,2272,24097
2410304002782132489,CFzHrheh_kJ,1601550649,2020-10-01 11:10:49,"Pastry from @lematin.sg and coffee from @nespresso.sg in a beautiful @conenumber9 mug.... 

#singaporefood #singapore🇸🇬 #pastry #patisserie #coffee #nespresso #afternoonsnack #workfromhome #workfromhomelife #coffeeaddict #goodfood #olympusomdem5markii #foodie #foodphotography #singapoliday #singaporelife #expatliving #conenumber9","['#singaporefood', '#singapore', '#pastry', '#patisserie', '#coffee', '#nespresso', '#afternoonsnack', '#workfromhome', '#workfromhomelife', '#coffeeaddict', '#goodfood', '#olympusomdem5markii', '#foodie', '#foodphotography', '#singapoliday', '#singaporelife', '#expatliving', '#conenumber9']","['1 person', 'dessert', 'food.']",False,False,30,,,4621094318,False,False,False,263,1016
2417022338955785972,CGK_QLnpLb0,1602351537,2020-10-10 17:38:57,"▪️Orchard Rendezvous Hotel▪️Conveniently located at the beginning of Orchard Road, you can be rest assured that your staycation will be nothing short of amazing! Shop, eat, rest, repeat!

Prices are indicative and may fluctuate based on dates. Just check with us your date and we promise the best rate packages! Please enquire with us, it’s free!

👉🏻Link in Bio

#staycationsg #supportlocalsg #sgstaycay #instatravel #singaporedeals #hotelsg #sg #anniversaryweekend #staycation2020 #sgunited #singaporetravel #weekend #weekendgetaway #instastaycation #instahotel #instaweekend #instasingapore #instalove #bathbomb #couplegetaway #selflove #selfcare #dealssg #sgpromo #singapoliday","['#staycationsg', '#supportlocalsg', '#sgstaycay', '#instatravel', '#singaporedeals', '#hotelsg', '#sg', '#anniversaryweekend', '#staycation2020', '#sgunited', '#singaporetravel', '#weekend', '#weekendgetaway', '#instastaycation', '#instahotel', '#instaweekend', '#instasingapore', '#instalove', '#bathbomb', '#couplegetaway', '#selflove', '#selfcare', '#dealssg', '#sgpromo', '#singapoliday']",,False,False,15,Orchard Road,orchard-road,40620333919,False,False,False,15,99
2408184483456239988,CFrlwdSBEl0,1601297983,2020-09-28 12:59:43,"Temples hopping. 🙏🙏🙏
#goodvibes #spiritcleanse #goodday  #exploring #singapoliday #singapore","['#goodvibes', '#spiritcleanse', '#goodday', '#exploring', '#singapoliday', '#singapore']",['1 person.'],False,False,22,Thian Hock Keng,thian-hock-keng,189334719,False,False,False,1547,600
2417415623187163376,CGMYrOGjOjw,1602398420,2020-10-11 06:40:20,"Another weekend for Singapoliday 

#singapoliday 
#week32insingapore
#sentosa 
#cablecar 
#celebratelife❤️sandrafootprints","['#singapoliday', '#week32insingapore', '#sentosa', '#cablecar', '#celebratelife']",['one or more people.'],False,False,24,"Sentosa Island, Singapore",sentosa-island-singapore,275158437,False,False,False,563,430
2377769187094119546,CD_iHpKnUR6,1597672197,2020-08-17 13:49:57,"My happy pill 🙃 Third stop of #Singapoliday, brought the fam to explore #CanopyPark at the top floor of @jewelchangiairport. Ticket's really affordable at just $3.50 each and includes Topiary Walk, Discovery Slides, Foggy Bowls and Petal Garden. Pretty worth it! 🌸 #topiarywalk #jewelchangiairport #rediscoversingapore #singaporediscovers","['#Singapoliday', '#CanopyPark', '#topiarywalk', '#jewelchangiairport', '#rediscoversingapore', '#singaporediscovers']",,False,False,122,Topiary Walk,topiary-walk,37362870,False,False,False,235,2417
2362641593541680676,CDJygLynV4k,1595868847,2020-07-27 16:54:07,"#GardensByTheBay
#supertreegrove 
#singaporerediscovers 
#travelsingapore
#singaporephotographyworkshops
#singaporenightphotographyworkshop 
#singaporephototours 
#exploresingapore
#discoversingapore 
#singaporediscovers 
#singaporerediscovers
#singapoliday
#singapore
#nightpics 
#sgunited 
#nightphotography 
#travelphotography 
#composition
#wideangle
#longexposure 
#lowlight
#learnphotography 
#photographymasterclass 
#captureonepro
#captureone
#fujicolor","['#GardensByTheBay', '#supertreegrove', '#singaporerediscovers', '#travelsingapore', '#singaporephotographyworkshops', '#singaporenightphotographyworkshop', '#singaporephototours', '#exploresingapore', '#discoversingapore', '#singaporediscovers', '#singaporerediscovers', '#singapoliday', '#singapore', '#nightpics', '#sgunited', '#nightphotography', '#travelphotography', '#composition', '#wideangle', '#longexposure', '#lowlight', '#learnphotography', '#photographymasterclass', '#captureonepro', '#captureone', '#fujicolor']","['night', 'sky', 'outdoor', 'water.']",False,False,18,Gardens by the Bay,gardens-by-the-bay,10242033541,False,False,False,1054,331
2389837733792557812,CEqaMHJh6r0,1599110880,2020-09-03 05:28:00,"Chinese Garden ( Singapore 🇸🇬 ) . 
.
.
.
.
.
.
.
#Singapoliday  #Adibee  #Singapore  #rediscoversingapore  #YourSingapore  #singaporeinsiders  #exploresingapore  #topsgshots  #backpack_singapore #visit_singapore  #thisissingapore  #visit_asia  #sglife  tourist #instapassport  #Skyscraping_Architecture #HOTSHOTZ_ARCHITECTURE #architecture #skyscraper #singaporediscovers","['#Singapoliday', '#Adibee', '#Singapore', '#rediscoversingapore', '#YourSingapore', '#singaporeinsiders', '#exploresingapore', '#topsgshots', '#backpack_singapore', '#visit_singapore', '#thisissingapore', '#visit_asia', '#sglife', '#instapassport', '#Skyscraping_Architecture', '#HOTSHOTZ_ARCHITECTURE', '#architecture', '#skyscraper', '#singaporediscovers']","['sky', 'tree', 'plant', 'cloud', 'outdoor', 'water.']",False,False,20,Jurong Lake Gardens,jurong-lake-gardens,38766500954,False,False,False,53,72
2387169472987223786,CEg7fzoD1bq,1598792798,2020-08-30 13:06:38,"Enjoying a beautiful view with delicious rainbow coloured sweets

#Singapore #singapoliday #sentosa #quarantinelife #sweets #food #local #rws #rwsmoments #resortsworld #afterthemarathon #relaxing","['#Singapore', '#singapoliday', '#sentosa', '#quarantinelife', '#sweets', '#food', '#local', '#rws', '#rwsmoments', '#resortsworld', '#afterthemarathon', '#relaxing']",,False,False,19,Resorts World Sentosa,resorts-world-sentosa,3123759974,False,False,False,1762,525
2420868775164281370,CGYp1MfgIIa,1602810070,2020-10-16 01:01:10,"Start your day with a smile at Cotton Boutique #happyfriday 💕⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
.⠀⠀⠀⠀⠀⠀⠀⠀⠀
 #cottonboutique #singaporeshopping #hajilane #hajilaneshop #exploresingapore #singapoliday #sgshops #sgshopping #cottondress #smile #theresacotton #sgfashion #singaporefashion #ootdsg #sg #sginsta #singapore #lovehajilane #womenswearsg #localsg #singaporeexpatwives #ethnicprints #womensg #womensfashionsg #fashionsg #singaporeinsiders #shoplocal #singaporediaries #sgdaily","['#happyfriday', '#cottonboutique', '#singaporeshopping', '#hajilane', '#hajilaneshop', '#exploresingapore', '#singapoliday', '#sgshops', '#sgshopping', '#cottondress', '#smile', '#theresacotton', '#sgfashion', '#singaporefashion', '#ootdsg', '#sg', '#sginsta', '#singapore', '#lovehajilane', '#womenswearsg', '#localsg', '#singaporeexpatwives', '#ethnicprints', '#womensg', '#womensfashionsg', '#fashionsg', '#singaporeinsiders', '#shoplocal', '#singaporediaries', '#sgdaily']","[""text that says 'ON BOUTIQUE'.""]",False,False,15,,,27043388169,False,False,False,26,190
2407371740480004179,CFos9fZn-BT,1601201311,2020-09-27 10:08:31,"When #dancers go out together... 😉😜 Haha a random #TikTok we learnt on the spot because it's cute and has a kinda Latin feel! #CongaChallenge 🤗

🎥: @shashapauline

#GirlsDayOut #SundayFunday #Singapoliday #Sentosa #Salsa #SalsaDancers #HiaoBus #SgTikTok","['#dancers', '#TikTok', '#CongaChallenge', '#GirlsDayOut', '#SundayFunday', '#Singapoliday', '#Sentosa', '#Salsa', '#SalsaDancers', '#HiaoBus', '#SgTikTok']",,True,False,93,Sentosa (Official),sentosa-official,991196,False,False,False,3439,1815
2348066494020911426,CCWAgklHQFC,1594131360,2020-07-07 14:16:00,"Sentosa island at blue hour.

#singaporephotographyworkshops #singaporephototours #phototour #bluehourphotography #sentosaisland #creativephotography  #landscape #urbanphoto #cityview #tiltshift #learnphotography #bluehour #photoworkshop  #travelphotography #sgpics #singapore  #singapore🇸🇬 #picoftheday #timeoutsg #singaporeworkshop #singaporediscovers #singaporerediscovers
#singapoliday #discoversingapore #exploresingapore #cntraveler #tripadvisor #workshopsingapore #natgeoasia","['#singaporephotographyworkshops', '#singaporephototours', '#phototour', '#bluehourphotography', '#sentosaisland', '#creativephotography', '#landscape', '#urbanphoto', '#cityview', '#tiltshift', '#learnphotography', '#bluehour', '#photoworkshop', '#travelphotography', '#sgpics', '#singapore', '#singapore', '#picoftheday', '#timeoutsg', '#singaporeworkshop', '#singaporediscovers', '#singaporerediscovers', '#singapoliday', '#discoversingapore', '#exploresingapore', '#cntraveler', '#tripadvisor', '#workshopsingapore', '#natgeoasia']","['sky', 'tree', 'outdoor', 'nature', 'water.']",False,False,25,"Sentosa Island, Singapore",sentosa-island-singapore,10242033541,False,False,False,1054,331
2414426533508136317,CGBxCPaB719,1602042093,2020-10-07 03:41:33,"Hey junior STEM explorers! Peppy & Lili are in Singapore and they’re exploring the Nature Parks in search of their missing eggs. In today’s comic, they’re in Lower Pierce Reservoir Park and they’ve stumbled on the elusive Malayan Colugo. Download a free copy of today’s comic page. The link is in our bio.

We’ll be releasing more pages over the coming weeks. Happy reading!
.
.
@nparksbuzz @stb_sg #singaporediscovers #singaporeparks #stemeducation #stemforkids #stemgirls #stemactivities #singaporeanimals #singapoliday #nparks #singaporetravel #singaporenature #singaporelife #sgparents #sgparenting @wwfsg #singaporewildlife #lowerpeircereservoir","['#singaporediscovers', '#singaporeparks', '#stemeducation', '#stemforkids', '#stemgirls', '#stemactivities', '#singaporeanimals', '#singapoliday', '#nparks', '#singaporetravel', '#singaporenature', '#singaporelife', '#sgparents', '#sgparenting', '#singaporewildlife', '#lowerpeircereservoir']",,False,False,47,Lower Peirce Reservoir,lower-peirce-reservoir,8693324300,False,False,False,117,428
2370126287841559253,CDkYU0jnILV,1596761092,2020-08-07 00:44:52,"Happy Friday!! 
What’s your plan for this long weekend ?  I have planned to meetup with some Friends for lunch, dinner and re visit Singapore IG worthy places. How about you? 
. 
.
.
.
📸 @cassakating 
.
.
.
.
.
#Singapoliday  #Adibee  #Singapore  #YourSingapore  #singaporeinsiders  #exploresingapore  #topsgshots  #backpack_singapore #visit_singapore  #thisissingapore  #visit_asia  #sglife #singaporediscovers #rediscoversingapore #nofilter #fatme","['#Singapoliday', '#Adibee', '#Singapore', '#YourSingapore', '#singaporeinsiders', '#exploresingapore', '#topsgshots', '#backpack_singapore', '#visit_singapore', '#thisissingapore', '#visit_asia', '#sglife', '#singaporediscovers', '#rediscoversingapore', '#nofilter', '#fatme']","['1 person', 'outdoor.']",False,False,146,The Projector,the-projector,1596837,False,False,False,2897,6176
2382624534273931209,CEQyGPmhzfJ,1598250999,2020-08-24 06:36:39,"Time to plan your Singapoliday

#singapoliday #singaporezoo #rhaenys #fun #holiday #animal","['#singapoliday', '#singaporezoo', '#rhaenys', '#fun', '#holiday', '#animal']","['1 person', 'st', 'ing', ""text that says 'Baby Africah Elephant'.""]",False,False,8,,,38311921,False,False,False,42,119
2371759243215650351,CDqLncwnj4v,1596955756,2020-08-09 06:49:16,"Painted several years back when I was away from home and missing home, on National Day. 💕🇸🇬 Happy birthday, Singapore! #ndpeeps 
.
Can you identify the landmarks here?",['#ndpeeps'],"['Photo by 🕊Cindy in Singapore with @visit_singapore', '@ndpeeps', '@singapore', '', '@stb_sg.']",False,False,160,Singapore,singapore,13457563029,False,False,False,249,3796
2411446290539013848,CF3LZ_2gubY,1601686820,2020-10-03 01:00:20,"Good morning 🌻
#throwbacksaturday
#riversafarisingapore 
#touristmode #singaporetourism #singapoliday #withcutiepie #jellyfishday","['#throwbacksaturday', '#riversafarisingapore', '#touristmode', '#singaporetourism', '#singapoliday', '#withcutiepie', '#jellyfishday']",,False,False,45,Singapore,singapore,182067484,False,False,False,415,869
2371600280200716006,CDpneO6lJ7m,1596936806,2020-08-09 01:33:26,"It’s not just red and white ♥️🤍 Singapore’s cityscape is adorned with a dazzling array of colours, day and night 🌈 #TeamAscott pays homage to our roots in Singapore, who turns 55 today 🎉🇸🇬! As we take this opportunity to remind ourselves that there is truly no place like home, we invite you, no matter where you are in the world, to reignite your passion for travel and discovery as a #touristinyourowncity.

Be inspired by how #SingapoRediscovers the beauty of home through exciting #staycation adventures: 

📸 Capture the vibrant colours and enchanting stories of home
🕵🏻 Learn from passionate and savvy local guides like @monsterdaytours and @tribetours
🧖🏻‍ Wind down after an adventure-filled day with a rejuvenating staycation 

Keep safe as you #ExploreSingapore – stay hydrated & don’t forget to mask up! 😷

Embark on your #SingapoRediscovers staycation adventure with us: swipe up in our IG stories or visit https://bit.ly/HBDSGIGORENCTA20200809 for more inspiration! 

#Ascott #lyfbyascott #SingaporeStaycation #StaycationSG #SingaPoliday #ndp2020 #sg55 @capitaland

📷 credits:
@jesslesstraveled
@alanchuatravels
@monsterdaytours
@mikebecurious","['#TeamAscott', '#touristinyourowncity', '#SingapoRediscovers', '#staycation', '#ExploreSingapore', '#SingapoRediscovers', '#Ascott', '#lyfbyascott', '#SingaporeStaycation', '#StaycationSG', '#SingaPoliday', '#ndp2020', '#sg55']",,False,False,139,,,1576390639,True,False,False,1700,20811
2360825843570024563,CDDVpi2jaBz,1595652393,2020-07-25 04:46:33,#singapoliday,['#singapoliday'],"['tree', 'sky', 'plant', 'grass', 'outdoor', 'nature', ""text that says 'UPPER RING ROAD'.""]",False,False,14,Singapore Botanic Gardens,singapore-botanic-gardens,15886385,False,False,False,942,163
2389330190169965373,CEomyYUMoM9,1599050376,2020-09-02 12:39:36,"New POV photo walk video is out! This week I am doing ""photo shopping"" at Orchard Road, capturing buildings spanning over almost 4 decades from the oldest to the newest addition to the shopping district. Featured building - Design Orchard, architecture by @woha_architects
Full video link in bio
.
.
.
.
.
.
#architecture #archdaily #architecturephotography #architecturalphotographer #architecture_hunter #instagood #singaporearchitecture #hellofrom #singapore #designorchard #woha #sonyalphasg #sonysingapore #visitsingapore #singaporediscovers #singapoliday #youtube #建築 #建築写真","['#architecture', '#archdaily', '#architecturephotography', '#architecturalphotographer', '#architecture_hunter', '#instagood', '#singaporearchitecture', '#hellofrom', '#singapore', '#designorchard', '#woha', '#sonyalphasg', '#sonysingapore', '#visitsingapore', '#singaporediscovers', '#singapoliday', '#youtube', '#建築', '#建築写真']","['plant', 'outdoor.']",False,False,1193,Design Orchard,design-orchard,1380787237,False,False,False,381,7745
2399253648243450932,CFL3Hs1nGQ0,1600233344,2020-09-16 05:15:44,"1/2- No FOMO! Here's where we went in Katong! 

Revisit the places we have explored! Take a selfie, tag us @letsgolive_sg and get featured on our post! Happy exploring! 😊

#letsgolive_sg @visit_singapore #singapore #singaporetravel #singaporeinsiders #singaporelife #singaporean #singaporetrip #visitsingapore #singapoliday #passionmadepossible #travel #traveller #travelers #traveling #travels #traveltheworld #travelblogger #travelguide #travelholic #travelcommunity #traveladdicted #travel_captures #livestream #iglive #katong #joochiat","['#letsgolive_sg', '#singapore', '#singaporetravel', '#singaporeinsiders', '#singaporelife', '#singaporean', '#singaporetrip', '#visitsingapore', '#singapoliday', '#passionmadepossible', '#travel', '#traveller', '#travelers', '#traveling', '#travels', '#traveltheworld', '#travelblogger', '#travelguide', '#travelholic', '#travelcommunity', '#traveladdicted', '#travel_captures', '#livestream', '#iglive', '#katong', '#joochiat']",,False,False,63,Singapore,singapore,38344016187,False,False,False,66,1164
2394904225912864596,CE8aLRonj9U,1599714870,2020-09-10 05:14:30,"You mean everything was sea?! I sea... 🌊

#letsgolive_sg @visit_singapore #singapore #singaporetravel #singaporeinsiders #singaporelife #singaporean #singaporetrip #visitsingapore #singapoliday #passionmadepossible #travel #traveller #travelers #traveling #travels #traveltheworld  #travelguide #travelholic #travelcommunity #traveladdicted #travel_captures #livestream #iglive #livestreamer #livestreaming #katong #joochiat #didyouknow #trivia #funfacts","['#letsgolive_sg', '#singapore', '#singaporetravel', '#singaporeinsiders', '#singaporelife', '#singaporean', '#singaporetrip', '#visitsingapore', '#singapoliday', '#passionmadepossible', '#travel', '#traveller', '#travelers', '#traveling', '#travels', '#traveltheworld', '#travelguide', '#travelholic', '#travelcommunity', '#traveladdicted', '#travel_captures', '#livestream', '#iglive', '#livestreamer', '#livestreaming', '#katong', '#joochiat', '#didyouknow', '#trivia', '#funfacts']",,True,False,25,Marine Parade Singapore,marine-parade-singapore,38344016187,False,False,False,66,1164
2352258475231797557,CCk5p7UF-E1,1594631083,2020-07-13 09:04:43,"📍Faber Peak, SG
#singapoliday",['#singapoliday'],"['plant', 'sky', 'tree', 'outdoor', 'nature.']",False,False,21,Mount Faber,mount-faber,3247361391,False,False,False,27,87
2366110747374757966,CDWHTBEgahO,1596282402,2020-08-01 11:46:42,"Documenting life during the COVID19 pandemic - Phase 2 of the re-opening. Supertree Grove at Gardens by the Bay light up as usual except no musical light show for now.

#Singapore #photodocumentary  #covid19lockdown #sgunited #circuitbreaker #covid19pandemic #reopeningphase2 #fightcovid19 #MarinaBaySands #GardensByTheBay  #nightphoto #nightphotography #newnormal #singaporediscovers #exploresingapore #discoversingapore  #shotoniphone #postcircuitbreaker #singapoliday #carolinepangphotography #picsoftheday #singaporerediscovers #throwback","['#Singapore', '#photodocumentary', '#covid19lockdown', '#sgunited', '#circuitbreaker', '#covid19pandemic', '#reopeningphase2', '#fightcovid19', '#MarinaBaySands', '#GardensByTheBay', '#nightphoto', '#nightphotography', '#newnormal', '#singaporediscovers', '#exploresingapore', '#discoversingapore', '#shotoniphone', '#postcircuitbreaker', '#singapoliday', '#carolinepangphotography', '#picsoftheday', '#singaporerediscovers', '#throwback']",['night.'],False,False,11,Gardens by the Bay,gardens-by-the-bay,8766381662,False,False,False,656,209
2360121508292253369,CDA1gHghNa5,1595568429,2020-07-24 05:27:09,"When Horologists goes for a hike.
#singapoliday",['#singapoliday'],,False,False,27,Bukit Timah Nature Reserve,bukit-timah-nature-reserve,1277335630,False,False,False,228,191
2397172688614116341,CFEd9wKHMv1,1599985274,2020-09-13 08:21:14,"We all miss traveling, don’t we?
And a #staycation is probably the closest alternative 🏖
.
.
How are you substituting overseas holidays? ✈️
#singapoliday 
.
.
#3yo #igbaby #myjoyandhappiness #mysunshine #sgbabies #sgkids #babylife #babiesofinstagram #momsofinstagram #momlife #sgmummy #sgmom #julybaby #meltingheartssince2017","['#staycation', '#singapoliday', '#3yo', '#igbaby', '#myjoyandhappiness', '#mysunshine', '#sgbabies', '#sgkids', '#babylife', '#babiesofinstagram', '#momsofinstagram', '#momlife', '#sgmummy', '#sgmom', '#julybaby', '#meltingheartssince2017']",,False,False,95,One Farrer Hotel,one-farrer-hotel,4175046851,False,False,False,653,1370
2371645429786636646,CDpxvPvnHFm,1596942188,2020-08-09 03:03:08,"Happy Birthday Singapore! 🇸🇬❤

#airbnb #airbnbexperiences #conversationsovermahjong #mahjong #mahjonglah #learnmahjong #crazyrichasians #visitsingapore #exploresingapore #singapore #sg #sgig #singaporeculture #localexperience #experiencesingapore #travelsingapore #singaporetravel #globalcitizen #worldcitizen #passionmadepossible #stayhome #stayhomeactivity #stayhomemahjong #singapoliday","['#airbnb', '#airbnbexperiences', '#conversationsovermahjong', '#mahjong', '#mahjonglah', '#learnmahjong', '#crazyrichasians', '#visitsingapore', '#exploresingapore', '#singapore', '#sg', '#sgig', '#singaporeculture', '#localexperience', '#experiencesingapore', '#travelsingapore', '#singaporetravel', '#globalcitizen', '#worldcitizen', '#passionmadepossible', '#stayhome', '#stayhomeactivity', '#stayhomemahjong', '#singapoliday']","[""text that says 'STRONGER TOGETHER v mahjonglah'.""]",False,False,25,,,12735253313,False,False,False,144,348
2401628781698961640,CFUTKcPhVDo,1600516582,2020-09-19 11:56:22,"First chance to get out of the concrete jungle in a while, and first real chance to play with the @djimavicmini ! 
Still getting the hang of it, and learning not to panic as I send out the machine hundreds of meters out to sea. Also enjoying the editing software, surprisingly robust!

#boysandtheirtoys #lazarusisland #singapore #singapoliday #dji #djimavicmini","['#boysandtheirtoys', '#lazarusisland', '#singapore', '#singapoliday', '#dji', '#djimavicmini']",,True,False,64,Lazarus Island,lazarus-island,3317152,False,False,False,680,1024
2360355501559346674,CDBqtKuFXXy,1595596324,2020-07-24 13:12:04,"[#SingapoRediscovers]
.
Holiday vibes in my own country! It’s been a while since I've visited the beach. This one was taken at Palawan Beach in Sentosa. I didn't appreciate it when I was young, and thought that it was just a typical beach.
.
As I revisit the beach again, I found some hidden gems. Something I hadn't noticed before. I was intrigued by how these particular trees were neatly arranged. They caught my attention and I immediately asked @yaisyusman to pose for the shot. Bonus: I managed to capture the kids playing around too!
.
At times, we tend to be ungrateful for the things we have. Little do we know that we have to open our eyes and appreciate the beauty around us. The things close to us are indeed worth rediscovering.
.
Check out @stb_sg’s Instagram stories to find out what other hidden gems @yaisyusman and I discovered as part of the #SingapoRediscovers campaign!
.
#Singapore #Sentosa #PassionMadePossible","['#SingapoRediscovers', '#SingapoRediscovers', '#Singapore', '#Sentosa', '#PassionMadePossible']",,False,False,2761,"Palawan Beach, Sentosa, Singapore",palawan-beach-sentosa-singapore,5120798,False,False,False,2974,76132
2400700894457652449,CFRAL56HGTh,1600405869,2020-09-18 05:11:09,"So we were on a mission to find the best shoes to go our trip and we found Ted’s #airjordan1. With it’s fresh hues, and clean lines, it’s a classic, remade!",['#airjordan1'],['shoes.'],False,False,62,"Singapore, City. Asia.",singapore-city-asia,8272128879,False,False,False,195,919
2414696069801492906,CGCuUgpDMGq,1602074224,2020-10-07 12:37:04,"I think like @lola.thewonderweenie mentioned, we are an attraction by ourselves. We attract more crowd’s attention than those funny looking super trees there. I think we should be called DOXIES BY THE BAY. 🤪
.
.
.
#PawBnb #PawBnbPlaySchool #Doxies #Dachshund #Dachshunds #Doxie #sausagedogcentral #dogsofinstagram #dachshundsonly #dachshundsofinstagram #wienerdogs #doxiesofinstagram #doxiecentral #dachshundcentral #dogs #dog #daycare #school #doxielover #dachshundlovers #weenstagram #weenielovers #sausagedogs #hotdogs #🌭 #singapore #singapoliday #tourist","['#PawBnb', '#PawBnbPlaySchool', '#Doxies', '#Dachshund', '#Dachshunds', '#Doxie', '#sausagedogcentral', '#dogsofinstagram', '#dachshundsonly', '#dachshundsofinstagram', '#wienerdogs', '#doxiesofinstagram', '#doxiecentral', '#dachshundcentral', '#dogs', '#dog', '#daycare', '#school', '#doxielover', '#dachshundlovers', '#weenstagram', '#weenielovers', '#sausagedogs', '#hotdogs', '#singapore', '#singapoliday', '#tourist']","['1 person', 'dog', 'outdoor', 'water.']",False,False,35,Gardens by the Bay,gardens-by-the-bay,6948686136,False,False,False,24,135
2363258926788785271,CDL-3kLhDR3,1595942645,2020-07-28 13:24:05,#ilovemycity #ilovesg #i❤️sg #i❤️🇸🇬 #sunsetinthecity #amazingsunsets #citysunsets @marinabaysands @marinabaysg #singaporediscovers #goldensunsets #singapoliday,"['#ilovemycity', '#ilovesg', '#i', '#i', '#sunsetinthecity', '#amazingsunsets', '#citysunsets', '#singaporediscovers', '#goldensunsets', '#singapoliday']",,True,False,51,Marina Bay Singapore,marina-bay-singapore,5970931170,False,False,False,457,736
2381825534369512089,CEN8bQ9DLqZ,1598155751,2020-08-23 04:09:11,"It's a beautiful day in the neighborhood
.
.
.
#riversidepoint #singaporeriver #clarkequay #robertsonquay #SingaporeOnCycle
#lovecycling #cycling #sginstagram #cyclingshots #cyclingphotos #cyclegram #SingaporeCycling #FitnessForLife #cycletowork #cyclephotography #cycle #instacycle #bikestagram #cyclingpics #singapore #singaporetourism #singaporetourismboard #exploresingapore #discoversingapore #rediscoversingapore #singapoliday #singaporediscovers","['#riversidepoint', '#singaporeriver', '#clarkequay', '#robertsonquay', '#SingaporeOnCycle', '#lovecycling', '#cycling', '#sginstagram', '#cyclingshots', '#cyclingphotos', '#cyclegram', '#SingaporeCycling', '#FitnessForLife', '#cycletowork', '#cyclephotography', '#cycle', '#instacycle', '#bikestagram', '#cyclingpics', '#singapore', '#singaporetourism', '#singaporetourismboard', '#exploresingapore', '#discoversingapore', '#rediscoversingapore', '#singapoliday', '#singaporediscovers']","['sky', 'cloud', 'outdoor', 'water.']",False,False,31,,,220840184,False,False,False,138,210
2381147120286373366,CELiLCmnRX2,1598074878,2020-08-22 05:41:18,"So, we feature brands with a stories we love, and you should check out @matchayasg. Her green and high contrast feed is calling out to us. And while you are here, try the Uji Matcha. 🍦",[],"['drink', 'food.']",False,False,70,Matchaya - The Cathay,matchaya-the-cathay,8272128879,False,False,False,195,919
2409708162270659135,CFxAM5wgII_,1601479619,2020-09-30 15:26:59,"Therapeutic day 🐙🐚🐬🐡🐠🐟
.
.
.
#SEAAquarium #Sentosa #Singapore #Singapoliday #セントーサ島 #水族館 #シンガポール #シーアクアリウム","['#SEAAquarium', '#Sentosa', '#Singapore', '#Singapoliday', '#セントーサ島', '#水族館', '#シンガポール', '#シーアクアリウム']",,False,False,28,,,1816664292,False,False,False,1670,328
2383458218935195414,CETvp88nhcW,1598350382,2020-08-25 10:13:02,"#七夕情人节快乐 💓 
就这样跟我后面这位女孩过一天 😂. 
.
.
.
.
.

.
.
.

#Singapoliday  #Adibee  #Singapore  #YourSingapore  #singaporeinsiders  #exploresingapore  #topsgshots  #backpack_singapore #visit_singapore  #thisissingapore  #visit_asia  #sglife #singaporediscovers #rediscoversingapore #singaporediscovers","['#七夕情人节快乐', '#Singapoliday', '#Adibee', '#Singapore', '#YourSingapore', '#singaporeinsiders', '#exploresingapore', '#topsgshots', '#backpack_singapore', '#visit_singapore', '#thisissingapore', '#visit_asia', '#sglife', '#singaporediscovers', '#rediscoversingapore', '#singaporediscovers']","['one or more people', 'outdoor.']",False,False,116,Singapore,singapore,1596837,False,False,False,2897,6176
